PMID,Title,Abstract
41479120,Noncoding RNA in Clinical Trials: Diagnostic and Therapeutical Prospects.,"The clinical potential of noncoding RNA has proven to have major advancements recently. Understanding their mechanisms and biological functions drives the use of ncRNAs in clinical applications. ncRNAs play crucial roles in regulating all cellular processes by influencing key proteins involved in the singling pathways, both at gene transcriptional and translational levels. Additionally, ncRNAs can be detected intracellularly and extracellularly in different body fluids such as blood, urine, and cerebrospinal fluid, facilitating their noninvasive use in clinical settings. Several clinical trials have investigated ncRNAs' therapeutic and diagnostic use, leading to models that mimic the mechanistic functions of dysregulated ncRNAs. These models have provided new clinical tools for early disease diagnosis and therapy. While the FDA has approved some ncRNA-based diagnostic/therapeutic applications, other clinical trials were withdrawn or terminated. Challenges associated with ncRNAs include off-target effects due to a lack of specificity, decreased stability of specific ncRNAs in vivo, low cellular uptake, and limitations in delivery systems. Additionally, most exciting studies focus primarily on some types of ncRNA, such as microRNAs, highlighting the need for broader research into investigating other types of ncRNAs. Unlocking the full potential of ncRNAs will pave the way for a myriad of possibilities for developing novel strategies for early diagnosis, disease prognosis, and targeted therapies for different human diseases."
41479115,MicroRNAs as Biomarkers for the Diagnosis and Prognosis of Different Diseases and Cancer.,"Small, endogenous noncoding RNAs known as miRNAs are widely distributed and use posttranscriptional control to suppress the expression of target genes. miRNAs have crucial roles in the development of disease and carcinogenesis, and new research suggests that miRNAs might be reliable diseases biomarkers. The identification of miRNAs in bodily fluids, in particular, has created a compelling possibility for the creation of noninvasive biomarkers for disease diagnosis, prognosis, and response prediction to treatment. Deregulation of the expression of microRNAs, which are essential for the regulation of several biological processes, has been connected to the emergence of metabolic, cardiovascular, neurodegenerative, and cancerous disorders. An exhaustive, up-to-date, and comprehensive investigation of the role of miRNAs in disease is presented in this chapter. Its goal is to stimulate further study in this field since small miRNAs may be utilized for effective disease detection, prognosis, and therapy."
41479073,Comparative Analysis of High-Throughput Data in AML Detection.,"Acute myeloid leukemia (AML) is a heterogeneous hematological melanoma disease, which faces significant challenges in diagnosis and treatment due to its genetic complexity and variable clinical outcomes.NF342 by juxtaposition with MPO promoter/enhan In the current work, the potential of microarrays and next-generation RNA sequencing (RNA-seq) is assessed for the study of cancer and specifically to separate differences in expression that distinguish samples with AML from control ones. By using datasets derived from microarrays and RNA-seq, the study observes that there are differences in gene expression between AML samples and control. The selected probes were used as a foundation in the development of a classifier that can distinguish the AML samples. The probes then underwent cross-mapping from the microarrays platform to the RNA-seq one and vice versa. This ensured the adaptability and the reliability of the classifier on different platforms. The classifier that was trained (using probes from the same platform) showed greater reliability in the dataset from next-generation RNA-seq platform, with an accuracy of 98.9%, 98.7% sensitivity, and 100% specificity. However, when opposite platform probes were used, that underwent cross-mapping, the reliability of the classifier in the dataset from microarrays platform significantly increased. In particular, it reached an accuracy of 99.3%, 99.4% specificity, and a sensitivity of 96.4%. Lastly, the selection methods were used again with a higher number of genes and then gene set enrichment analysis was performed to find the pathways where the genes are connected. This showed the significance of multiple pathways including ""Protein processing in endoplasmic reticulum Homo sapiens hsa04141"" and ""Proteoglycans in cancer Homo sapiens hsa05205."""
41479039,Unlocking the Epigenetic Landscape of Colorectal Cancer: A Step Toward Epigenetics to Precision.,"Epigenetic modifications function as central controllers of gene expression in cancer, coordinating crucial cellular activities that trigger the initiation and progression of the tumor, besides their importance in therapeutic response. These modifications can control the gene expression without changing the sequence of DNA. In colorectal cancer (CRC), these alterations involving DNA methylation, histone modifications, chromatin rearrangement, and noncoding ribonucleic acids play a significant role in the pathogenesis of CRC. Abnormal DNA methylation silences the tumor suppressor genes, meanwhile leading to the instability of the genome via reduction of the whole methylation. Specific methylation signatures, such as CpG islands, help in categorizing the subtypes of the tumor and predicting the clinical outcomes. In addition, histone-modifying enzymes, including enhancer of zeste homolog 2 and histone deacetylases, are frequently uncontrolled in cancer, leading to alterations in gene expression. Moreover, small regulatory ribonucleic acids such as microRNA-21 and microRNA-143 contribute to the complex networks that regulate cell survival and growth. Collectively, these epigenetic alterations trigger the transition from benign growth to malignant cancer by continuously suppressing crucial genes. Furthermore, the epigenetic markers can be detected in blood and stool specimens, offering promising tools for the early detection of cancer. The major obstacle in cancer treatment is the resistance to chemotherapy drugs, which is mainly caused by epigenetic modifications in cancer cells. Therefore, the new therapeutic ways target the modifications that occur in DNA methylation and histone, mostly in conjunction with conventional therapies. As the metabolites produced by the gut microbiome can alter the host epigenetics, they can promote cancer development. Promising technologies help in the concise proofreading of epigenetic marks, and advanced single-cell analysis is paving the way for personalized treatment approaches. This cutting-edge knowledge of epigenetic regulation mechanisms offers new prospects for enhancing diagnosis, prognosis, and targeted therapies in colorectal cancer."
41479017,Methods for Analyzing Human T Cell Activation Through TCR or CAR Engagement.,"There are various ways to activate human T cells through their T Cell Receptor (TCR) or through overexpressed Chimeric Antigen Receptors (CARs), which are one of the most promising treatments in cancer immunotherapy. Here, we describe some basic methods to activate the human TCR or CAR using Antigen Presenting Cells presenting their natural antigen or superantigen, or stimulation with soluble antibodies or antibody-covered beads. There are several methods to analyze this activation and we describe here cytokine detection by ELISA, phosphoprotein detection by Western blot and expression of activation molecules at the cell surface by flow cytometry."
41479013,Methods for Probing NK Cell Surveillance of Antigen Presentation.,"Natural killer (NK) cells are critical components of the innate immune system, capable of rapidly identifying and eliminating virus-infected and tumor cells without prior antigen sensitization. This rapid cytotoxic response is regulated by a balance between activating and inhibitory receptor signals, a mechanism known as ""missing self."" Inhibitory receptors recognize HLA class I molecules, preventing unwanted activation against healthy cells, while activating receptors detect stress-induced ligands on abnormal cells, triggering the release of perforin and granzyme B.Recent evidence shows that inhibitory receptor-HLA class I interactions are peptide-dependent, highlighting a complexity similar to T cell receptor recognition. Alterations in the antigen processing and presentation pathway in cancer cells can modify the immunopeptidome, enhancing NK-mediated cytotoxicity.To assess NK cell function and receptor-ligand interactions, degranulation and killing assays are widely employed. These methods are applicable to both primary NK cells and established NK cell lines, which differ in receptor expression and cytotoxic capabilities. Strategic selection of NK models and target systems allows for in-depth studies of NK cell biology and supports the development of NK cell-based immunotherapies."
41478987,Optimized Whole-Mount X-gal Staining to Detect Hedgehog Signaling Activity in Basal Cell Carcinoma: A Platform for Spatial Integration with Immune Analysis.,"Whole-mount X-gal staining is a classical histochemical method for detecting β-galactosidase (LacZ) expression in fixed tissues, providing spatial resolution of gene activity in situ. In cancer research, LacZ serves as a versatile reporter for monitoring gene activation, tracing cell lineage in genetically engineered models, and assessing cellular responses to oncogenic signaling within the tumor microenvironment. Here, we present an optimized protocol for the in situ visualization of LacZ cells in the skin of Ptch1 SKH-1 mice-a genetically defined model of basal cell carcinoma (BCC) characterized by constitutive Hedgehog (Hh) pathway activation. In this model, LacZ expression faithfully reports Hh signaling and allows direct visualization of emerging and established BCC lesions. Importantly, our protocol preserves tissue integrity and antigenicity, enabling seamless integration with downstream immunostaining or multispectral immunofluorescence. When combined with immune markers-including those for regulatory T cells, cytotoxic T lymphocytes, myeloid subsets, and cytokine expression-this approach permits high-resolution spatial profiling of immune architecture in relation to LacZ tumor foci. This method is particularly suited for studying how oncogenic signaling pathways such as Hh shape the immune landscape during tumor initiation, progression, or therapeutic response. Overall, the protocol offers a versatile platform for coupling gene expression mapping with immune contexture analysis in preclinical models of skin cancer."
41478986,Biosensors for Cancer and Inflammation: Whole-Cell Biosensors for Soluble Molecules.,"Biosensors are devices leveraging biological modules for the detection of molecules of interest, including biomarkers of inflammation and cancer. Using elements capable of detecting small molecules, such as transcription factors, aptamers, and antibodies, they specifically and sensitively interact with a target analyte, producing a detectable response. By applying traditional and synthetic biology approaches, these modules can be engineered to detect different molecules. A whole-cell biosensor (WCB) is a subtype of biosensor in which a whole living organism with an active metabolism is used to detect a compound. WCBs based on synthetic transcription factors are adaptable and accessible sensing tools for the detection of small soluble molecules. In this chapter, we describe a pipeline for the construction of a prokaryotic biosensor strain bearing a genetic circuit that integrates a custom-made transcription factor. As an example, we use the strain Escherichia coli MG1655 (pCKT-Sphnx, pHC_DYO-LacI-R), which has been engineered to detect neuraminic acid, an oral cancer biomarker present in saliva."
41478983,Measuring Chimeric Antigen Receptor T Cells (CAR T Cells) Activation by Coupling Intracellular Cytokine Staining with Flow Cytometry.,"Chimeric antigen receptor T cells (CAR T cells) therapy has revolutionarily changed the landscape of immunotherapy and been approved by the U. S Food and Drug Administration (FDA) since 2017 for several blood malignancies. To translate novel CAR T cells into clinical applications, it is essential to evaluate their antigen specificity, cytotoxic capacity, and off-target effects in vitro. A commonly used criteria to assess CAR T cell functionality involves detecting cytokine secretion following their engagement with target antigens. This chapter describes a method of combining intracellular cytokine staining and multi-color flow cytometry to measure CAR T cells activation following antigen stimulation."
41478982,Proximity Ligation Assay to Detect Protein-Protein Interaction in Cancer Cells.,"Combining immunoassays with nucleic acid-based amplification and detection, the proximity ligation assay (PLA) is a useful tool for immunofluorescent detection, visualization, and quantification of individual proteins, protein modifications, and protein-protein interactions in fixed cells and tissue samples. Here, we present a detailed procedure for detecting protein-protein interactions in cancer cells with a commercially available Naveni® in situ proximity ligation technology to assist the researcher in successfully performing the experiments."
41478974,Detection of Ferroptosis by Liperfluo and BODIPY™ 581/591 C11.,"Ferroptosis is a unique form of regulated cell death characterized by the toxic buildup of lipid peroxides in plasma membranes. Uncontrolled ferroptosis has been linked to various pathological conditions, including cancer progression, neurodegeneration, kidney damage, ischemia/reperfusion injury, and T-cell immunity. In this article, we present a method for detecting ferroptosis by measuring lipid peroxides in cellular membranes with the Liperfluo and BODIPY-C11 probes. The potential role of ferroptosis in immune-modulatory cells can also be assessed using this approach."
41478968,Immunohistochemistry and Immunofluorescence Approaches in Cancer Research Using Paraffin-Embedded Tissue Sections.,"Immunohistochemistry (IHC) and immunofluorescence (IF) are critical methods in cancer and immunology research, facilitating high-resolution analysis of protein distribution within tissue architecture. These techniques enable precise spatial mapping, and signaling pathway and cellular phenotype characterization in both normal and pathological states, offering powerful tools for investigating tumor cell-intrinsic biology, tumor microenvironment, and therapeutic responses. This chapter presents comprehensive and reproducible protocols for both chromogenic- and fluorescent-based immunodetection strategies in tissue sections with emphasis on methodological details and key considerations. Optimized for formalin-fixed, paraffin-embedded (FFPE) tissues, our protocols are compatible with a wide range of solid tumors and models, making them widely applicable for basic, translational, and clinical research."
41478962,A Useful Guide for Analysis of Biomarkers in Cancer by Fluorochrome (Luminex) Technique.,"Remarkable progress in basic, translational, and clinical cancer research has been observed during the last decade. This has opened possibilities for the development of novel diagnostics and therapeutic approaches and created opportunities for personalized medicine. Cancer biomarkers are key players in human cancer progression, both peripheral and at the site of tumor. Through reliable techniques detecting biomarkers, cancer can thus be predicted, diagnosed and progression and response to therapy can be followed. Multiplex analysis of biomarkers in small blood volumes allows for rapid quantification of large number of circulating analytes. The Luminex technique allows multiple biomarkers to be measured simultaneously in small volumes and provides a convenient and sensitive tool for the detection of large number of extracellular secreted biomarkers to be used in prediction and therapy prognosis in cancer. The technique is based on so-called microspheres (beads) that serve as a solid phase for molecular detection. These individually dyed microbeads have monoclonal antibodies directed against the biomarker of interest and allow simultaneous detection of up to hundreds of biomarkers in a dual-laser flow analyzer. Biomarkers can be detected in serum- and plasma samples as well as in cell culture supernatants from in vitro cultured and stimulated cells, e.g., peripheral blood mononuclear cells (PBMC) or cancer cell lines.The need for robust detection of biomarkers for prediction as well as outcome of cancer therapy progression is of great importance. This chapter describes the Luminex technique for detection of biomarkers associated with cancer by magnetic bead sandwich immunoassay, with focus on some important pre-analytic factors, e.g., cell separation and cryopreservation and thawing of PBMC that may affect the outcome of detection of biomarkers. The Luminex technique is thus one way to discover biomarkers to predict, prognose, and improve clinical outcome of cancer."
41478958,Single-Cell Low-Pass Whole Genome Sequencing of Circulating Tumor Cells.,"Single-cell whole genome sequencing (WGS) enables accurate identification and characterize circulating tumor cells (CTCs) in blood and non-blood body fluids, leading to a non- or minimally invasive liquid biopsy approach for cancer diagnosis and prognosis. Here, we describe a single-cell low-pass WGS protocol for sensitive and accurate CTCs detection in blood and non-blood body fluids by combining a metabolic function-associated marker and a Tn5 transposome-based WGS method."
41478792,Promoter hypermethylation drives a paradoxical up regulation of hTERT with prognostic implications in bladder cancer.,"INTRODUCTION: The human telomerase reverse transcriptase (hTERT) upregulation is a common feature in many cancers. While telomerase activity is often linked to gene expression, the relationship between promoter methylation and hTERT levels can be complex. This study aimed to investigate the association between hTERT promoter hypermethylation and its expression for prognosis and pathogenesis of bladder cancer. METHODS: A total of 50 histologically confirmed bladder cancer tissue samples and matched adjacent normal controls were evaluated in a single-center prospective study. Promoter methylation was assessed by methylation-specific PCR (MS-PCR) targeting the CpG-rich hTERT promoter region, while protein expression was analyzed by immunohistochemistry using standardized scoring criteria. For validation, TCGA-BLCA data were analyzed for TERT mRNA expression, promoter methylation (TSS1500 and gene body regions), copy-number alterations (CNA), and survival outcomes. Correlation analyses and Kaplan-Meier plots were used for integrative assessment. RESULTS: Promoter hypermethylation of hTERT was detected in 90% of bladder cancers, with 80% showing high hTERT protein expression. A strong positive association between promoter hypermethylation and high protein expression was observed (P = 0.04). This was corroborated by TCGA data showing a significant upregulation of TERT mRNA in bladder tumors. The expression of hTERT was at its strongest at stage IV, though this trend was not significant in the larger TCGA cohort (P = 0.256) The large-scale survival analysis revealed no significant association between TERT expression with OS (P = 0.76), PFS (0.95), DFS (P = 0.88) and pan-cancer analysis. TERT amplification was linked to markedly higher expression levels, but weak correlation between methylation and expression at selected CpG loci and methylation at TSS1500 or gene body regions and expression CONCLUSION: Our findings demonstrate that hTERT promoter hypermethylation is paradoxically associated with increased protein expression in bladder cancer, possibly through disruption of repressor binding within the THOR region. Although hTERT expression lacks prognostic value, its consistent upregulation suggests potential use as a screening biomarker and supports exploration of telomerase-targeted therapeutic strategies."
41478782,Comparison of Results from the BARCODE1 Study and Contemporary Prostate Cancer Screening Trials.,"Polygenic risk scores (PRSs) have generated considerable interest as a means of personalizing prostate cancer (PC) screening by stratifying individuals according to their genetic risk. The single-arm BARCODE1 study recently showed that PRS-based screening detected more PCs than prostate-specific antigen (PSA) testing or magnetic resonance imaging (MRI). The absence of a comparator arm limits the interpretability of this finding. We compared outcomes from BARCODE1 with those from two contemporaneous, large-scale screening trials-Göteborg-2 and ProScreen-that used MRI with or without a PC blood marker to risk-stratify men for biopsy. When standardized to 10 000 men tested, BARCODE1 biopsied more men (704 vs 386 and 338), diagnosed more low-grade PCs (126 vs 103 and 41), and detected fewer high-grade PCs (155 vs 178 and 165) versus Göteborg-2 and ProScreen. Combining PRS with PSA or MRI in BARCODE1 reduced the detection of high-grade PCs by 50-75% in comparison to Göteborg-2 and ProScreen. These findings reflect the limited risk discrimination of PRSs and their inability, unlike MRI and blood-based markers, to preferentially detect aggressive disease. PRS-based PC screening underperforms relative to current best practice and, on the basis of BARCODE1 data, should not be adopted in clinical practice."
41478616,Efficacy of Sentinel Lymph Node Sampling for Early Cervical Cancer: A Single Institute Study.,"AIM: Radioisotope (RI) tracers were approved for use in gynecological cancers in Japan in 2023, and their application in sentinel lymph node (SLN) biopsy for cervical cancer is expected to expand. Our institution has been performing SLN biopsies for cervical cancer since 2009. This study aimed to evaluate the efficacy and safety of SLN biopsy in patients with early-stage cervical cancer. METHODS: This study included 136 patients with FIGO 2008 stage IA1 to IB1 cervical cancer who underwent hysterectomy with SLN mapping between January 2009 and December 2023. The SLNs were identified using a combination of RI and dye (patent blue) methods. Systematic pelvic lymph node dissection (PLND) was performed during the initial introduction period. Patients were divided into two groups: the PLND group (n = 50), who underwent systematic dissection until August 2012, and the sentinel node navigation surgery (SNNS) group (n = 86), who underwent SLN biopsy with systematic dissection only when SLN metastasis was detected. Recurrence, prognosis, and complications were compared between the groups. RESULTS: In the PLND group, the SLN detection rate was 84%, and the sensitivity for detecting lymph node metastasis was 100%. Lymphedema occurred in 5.8% and 20.0% of patients in the SNNS and PLND groups, respectively. The 5-year progression-free survival rates in the SNNS and PLND groups were 88.6% and 92.2% respectively. The 5-year overall survival rates were 95.5% and 97.8%, respectively, with no significant differences observed. CONCLUSION: SLN biopsy can improve the quality of life without compromising oncologic outcomes in early-stage cervical cancer."
41478526,PET/CT-Guided Management of Immune Checkpoint Blockade and Post-Treatment Multi-Modal Profiling in Long-Term Responders with Metastatic Lung Cancer in the National Network Genomic Medicine Lung Cancer Germany (nNGM).,"BACKGROUND: The optimal duration of immune checkpoint blockade (ICB) in lung cancer remains undefined. Indefinite treatment in long-term responders increases healthcare burden, exposes patients to avoidable toxicities, and is not supported by any clinical and biological rationale or translational data. Prospective strategies to determine the optimal duration of immunotherapy in lung cancer are urgently needed. PATIENTS AND METHODS: In this retrospective cohort study, 455 patients from 21 nNGM centers with ≥2 years of disease control on first-line ICB-based therapy were grouped into PET/CT-guided discontinuation (cohort A, n=126) or continued ICB without PET/CT (cohort B, n=329), and assessed for overall survival (OS). Matched pre- and post-ICB tumor samples from cohort A patients with persistent or progressive disease were analyzed by comprehensive genomic profiling, histological TIL quantification, and spatial transcriptomics to explore mechanisms of late resistance. RESULTS: After a median follow-up of 55 months, cohort A showed significantly longer OS (median not reached vs. 82 months; HR 0.35 [0.18-0.67], p = 0.002), despite substantially shorter treatment duration (27 vs. 45 months; p < 0.001). Discontinuation was either PET-driven (A) or resulted from immune-related toxicity, progression, or patients' choice (B). Systematic re-biopsies in cohort A revealed a high incidence of second primary lung cancers (SPLC, 28%). All progression events were managed exclusively with local (ablative) treatments in 53% (A) vs. 17% (B). Post-treatment tumors exhibited features of acquired resistance, whereas SPLC displayed characteristics of primary resistance, including low PD-L1 expression, low TMB, and immunologically cold tumor microenvironments. CONCLUSIONS: A structured discontinuation strategy appears to provide a safe approach for long-term ICB responders, enabling earlier detection of resistance before generalized progression. A confirmatory prospective non-inferiority randomized trial within the nNGM is underway."
41478442,Global Longitudinal Strain Reference Values in the Hispanic/Latino Population: Echocardiographic Study of Latinos (ECHO-SOL).,"Global Longitudinal Strain (GLS) is a sensitive measure for detecting early cardiac dysfunction, but prone to variability by age, race/ethnicity, and sex. To date, GLS has not been described in Hispanics/Latinos, nor has GLS been associated with heart failure risk factors. Data from the Echocardiographic-Study of Latinos, a population-based study of Hispanics/Latinos in the United States, was used. A reference healthy sample was used to define the 95-percentile lower limit of normal GLS value of -14.2% which was applied to the target population to describe the distribution of GLS across age, gender and Hispanic/Latino background groups. The proportion of normal/abnormal GLS and left ventricular ejection fraction (LVEF) are described; as well as the proportion of abnormal GLS across prevalent heart failure risk factors (hypertension, obesity, and diabetes). Survey statistics and weighted frequencies were used in all analyses. The study sample consisted of 1,818 adult participants (mean age 56.4 years; 42.6% female). The overall ECHO-SOL target population had a mean GLS of -17.6% with 12.1% having prevalent abnormal GLS. GLS was significantly worse in men than women and abnormal GLS was more prevalent among individuals of Cuban background than any other Hispanic/Latino background group. More than half (56.4%) of individuals with abnormal GLS had values within the normal LVEF range and there was worsening GLS values with increasing heart failure risk factor burden (p<0.01). In conclusion, our study establishes the first Hispanic/Latino-specific GLS reference values, emphasizing the importance of representative populations in the derivation of myocardial deformation thresholds. Abnormal GLS was prevalent among Hispanics/Latinos and increasing heart failure risk factor burden correlated with worsening GLS, reinforcing the role of risk factors in early cardiovascular risk assessment."
41478363,ALKATI drives nuclear ALK expression in histiocytic neoplasms without ALK fusions.,"Anaplastic lymphoma kinase (ALK)-positive histiocytosis is a rare histiocytic neoplasm defined by oncogenic ALK fusions. The disease frequently involves the nervous system and is responsive to ALK inhibition. A distinct subset of histiocytoses express ALK in the absence of detectable ALK fusions. We aimed to determine the frequency and molecular characteristics of these ALK protein-positive, fusion-negative neoplasms. RNA was extracted from histiocytosis-affected tissue samples of 398 patients with diverse histiocytoses, converted to cDNA, and subjected to targeted sequencing using a custom gene panel. ALK fusions and gene expression levels were assessed; the presence of ALK isoforms was investigated using targeted digital PCR. In a subset of cases, ALK protein expression was evaluated using immunohistochemistry (clone 1A4). Of 398 cases, 303 (76%) passed quality control and were included in the analysis. Among these, 64 (21.5%) had substantial ALK gene expression, while not harboring ALK fusions. Immunohistochemistry revealed consistent nuclear and cytoplasmic ALK expression in these cases, whereas ALK expression in fusion-positive cases was restricted to the cytoplasm. Analysis of ALK intron 19 expression by targeted PCR revealed the presence of a novel ALK isoform (ALK) that was linked to nuclear ALK expression. No specific clinical or molecular features distinguished histiocytic neoplasms with ALK from those without. In conclusion, many histiocytic neoplasms express ALK but are not ALK-positive histiocytosis. Most cases can be identified by nuclear ALK expression, which is linked to alternative transcription initiation - a known mechanism of ALK activation independent of genetic aberrations. Future studies should elucidate whether these neoplasms respond to ALK inhibition."
41478322,Mutant-specific dysfunction of RHOBTB2 impairs mitochondrial function and Na/K-ATPase levels in a cell model.,"RHOBTB2 is an atypical Rho GTPase implicated in developmental and epileptic encephalopathy, yet its pathogenic mechanisms remain poorly understood. In this study, we established a cell model in which RHOBTB2 expression was induced by a doxycycline-inducible system to investigate the functional consequences of disease-associated RHOBTB2 mutants. Protein expression and localization analyses revealed mutant-specific behaviors: GTPase-domain mutants such as D92H and W217C showed no significant difference in RHOBTB2 protein levels compared with WT, while hotspot mutants (R461H, R485C, R489Q) exhibited increased RHOBTB2 protein levels with nuclear and mitochondrial accumulation. RNA-seq analysis revealed that cells expressing each mutant showed distinct transcriptomic changes. Notably, induction of the R489Q mutant caused a robust downregulation of ion channel-related genes, supporting its potential role in disrupting neuronal excitability. Furthermore, expression of mutant RHOBTB2 led to a reduction in Na/K-ATPase (NKA) protein levels via a lysosome-dependent degradation pathway. This effect was particularly prominent in GTPase-domain mutants (D92H and W217C), suggesting a mechanistic link between mutant RHOBTB2 and impaired ion homeostasis. Moreover, the R489Q and W217C mutants impaired mitochondrial respiration, whereas other mutants did not show detectable mitochondrial dysfunction. Importantly, the Y284D cancer-associated mutant did not share these phenotypes, highlighting the diversity of functional outcomes across different mutation sites. The observed dysregulation of ion transport pathways and mitochondrial impairment in some mutants may represent key mechanisms underlying seizure susceptibility and other neurological manifestations in RHOBTB2-associated encephalopathies."
41478283,FOCAS: Transcriptome-wide screening of individual mA sites functionally dissects epitranscriptomic control of gene expression in cancer.,"Although N-methyladenosine (mA) is a pervasive RNA modification essential for gene regulation, dissecting the functions of individual mA sites remains technically challenging. To overcome this, we developed functional mA sites detection by CRISPR-dCas13b-FTO screening (FOCAS), a CRISPR-dCas13b-based platform enabling high-throughput, site-specific functional screening of mA. Applying FOCAS to four human cancer cell lines identified 4,475 mA-regulated genes influencing cell fitness via both mRNAs and non-coding RNAs (ncRNAs), many of which are newly linked to cancer and exhibit dynamic developmental expression. FOCAS uncovered context-dependent and reader-specific effects of mA within the same gene, revealing its intricate regulatory logic. We further uncovered universal and cell-type-specific mA patterns, with unique sites enriched in ncRNAs and universal ones in transcription-related genes. In SMMC-7721 cells, we identified mA-regulated transcriptional networks that demonstrated extensive epitranscriptome-transcriptome crosstalk. Overall, this study established a powerful, unbiased approach for the functional dissection of mA, advancing the understanding of its complexity and therapeutic relevance in cancers."
41478278,Antigen-specific profiling identifies T-bet melanoma-specific CD8 T cells associated with response to neoadjuvant PD-1 blockade.,"Despite widespread immune profiling in cancer immunotherapy, the antigen-specific responses that drive clinical outcomes remain poorly defined. In a prospective neoadjuvant trial (NCT04013854) of a single-dose anti-PD-1 (nivolumab) in stage III melanoma, we performed antigen-specific profiling of melanoma and viral-specific CD8 T cells across blood, tumor, and lymph node compartments. Using combinatorial tetramers, we detected melanoma-specific CD8 T cells in 72% of HLA-A1, -A2, and -A3 patients. These cells displayed distinct phenotypes shaped by tissue and antigen context. Tumor-infiltrating T-bet intermediate exhausted CD8 T cells were strongly associated with pathologic response, while CD39 terminal exhausted cells marked non-response. T-bet and CD39 expression also stratified responses in uninvolved lymph nodes, suggesting early divergence of therapeutic immune trajectories. Longitudinal profiling revealed that circulating melanoma-specific CD8 T cell dynamics was antigen-dependent and associated with clinical outcomes. Our findings highlight the clinical value of antigen-specific profiling and identify mechanistic correlates of anti-PD-1 efficacy."
41478261,Glutamine metabolites promote the progression of cervical cancer by inducing M2 macrophage polarization.,"BACKGROUND: Tumour-associated macrophages (TAMs) within the tumour microenvironment play crucial roles in tumour initiation, invasion, and metastasis. While glutamine synthetase (GS) is expressed predominantly in the tumour stroma, particularly in TAMs, the role of glutamine metabolism in regulating TAM polarization and function in cervical cancer (CC) remains poorly understood. This study aims to clarify this role and its implications for cancer progression. METHODS: CD68 and GS expression in cervical tissues was detected using immunofluorescence staining. The effects of glutamine metabolism on TAM polarization were investigated via RTqPCR, flow cytometry, Western blotting and NAA treatment analyses. CCK8, colony formation, and Transwell assays were conducted to determine the effects of MSO-treated macrophages on tumour cell proliferation, migration, and invasion. RESULTS: We observed a significant increase in GS expression in TAMs within cervical cancer (CC) tissues, particularly in M2-like TAMs. Glutamine synthesized by TAMs with high GS expression was found to increase the proliferation, migration, and invasion of CC cells. Inhibition of GS in TAMs notably reduced their tumour-promoting effects. Additionally, the byproducts of glutamine metabolism in CC cells contributed to the polarization of TAMs towards the M2 phenotype. This polarization was completely abrogated when SNAT1, a key glutamine transporter, was inhibited in CC cells. CONCLUSIONS: Our findings demonstrate that glutamine synthesized by TAMs with high GS expression promotes tumour progression in CC. Furthermore, glutamine byproducts produced by CC cells induce TAM polarization towards the M2 phenotype, suggesting crucial metabolic crosstalk between tumour cells and macrophages that supports tumour progression. These results highlight the potential of targeting glutamine metabolism to modulate TAM function and inhibit tumour growth."
41478212,Plasma proteomic profiles reveal immune modulation by immunonutrition in GI cancer.,"BACKGROUND: Gastrointestinal (GI) cancer patients undergoing surgery often face immunosuppression, increasing postoperative risk. Immunomodulatory enteral nutrition (IEN) may enhance immune function and recovery, but mechanisms remain unclear. This study compared plasma proteomic profiles of patients receiving IEN versus standard enteral nutrition (SEN) to explore pathways linked to outcomes. METHODS: This analysis extended a previously published randomized clinical trial in GI cancer patients who received SEN or IEN postoperatively, with 50 patients in each group. The IEN was rich in arginine, nucleotides, vitamin B12, chloride, vitamin C, selenium, chromium, and molybdenum. Plasma samples were analyzed using mass spectrometry-based proteomics (MassLynx v4.1 and Progenesis v4.1). Proteins consistently detected across replicates (database search P < 0.05) were identified. Clinical outcomes, including complications and biochemical markers, were integrated with proteomic findings to interpret biological mechanisms. RESULTS: Distinct proteomic profiles were observed. The IEN group showed higher levels of complement proteins (C3, C5, C9), inter-alpha-trypsin inhibitor heavy chain H2, pregnancy zone protein, immunoglobulins, and apolipoproteins-proteins linked to immune modulation, tissue repair, and inflammation control. The SEN group displayed elevated acute-phase proteins and coagulation factors, including fibrinogen and serum amyloid A-4, consistent with a pro-inflammatory, hypercoagulable state. These differences paralleled clinical results, with the IEN group experiencing fewer complications and improved albumin/globulin ratios. CONCLUSIONS: This exploratory study suggests that immunonutrition may modulate complement activation and immune pathways, supporting better postoperative outcomes in GI cancer patients. The proteomic profile provides evidence that supports a mechanistic hypothesis underlying the observed clinical benefits. Future quantitative proteomics with larger cohorts is warranted to validate these findings and optimize perioperative nutrition strategies."
