PMID,Title,Abstract
41432889,[Risks and benefits of artificial intelligence in luminal endoscopy].,"The following article provides an overview of artificial intelligence (AI) applications in gastrointestinal endoscopy. It presents AI-supported polyp detection systems, which, according to one of the latest meta-analyses of over 40 randomized studies, increase the adenoma detection rate by an average of 7.5%. However, the gain mainly affects small adenomas without a significant effect on the number of advanced adenomas identified. A microsimulation model based on these data predicts that for every 10,000 people screened, colorectal cancer will only decrease from 82 to 71 and cancer-related deaths from 15 to 13 within 10 years. In addition to the positive effects, risks arising from human-machine interaction, including overreliance and de-skilling, are highlighted in the article. AI-supported optical diagnosis is presented as a second important domain. It is designed to distinguish between neoplastic and non-neoplastic lesions in real time and enable strategies such as ""resect-and-discard"" or ""diagnose-and-leave."" The threshold of a negative predictive value of ≥ 90% required by the American Society for Gastrointestinal Endoscopy (ASGE) in its Preservation and Incorporation of Valuable Endoscopic Innovations(PIVI) statement is often not met in current studies-mainly due to low specificity and lower performance of the systems in the proximal colon. Overall, the cost effects are small, and implementation is primarily realistic for diminutive polyps. Other AI applications in gastroscopy, capsule endoscopy, cholangioscopy, and endosonography show promising accuracy and greatly reduced evaluation times, but their implementation outside Asia is limited. Overall, the long-term benefits for patients remain unclear."
41432852,Artificial Intelligence's Capacity to Detect Subtle Medical Misinformation: A Novel Reverse Prompting Approach.,"Medical misinformation is a major public health concern. The public increasingly uses artificial intelligence (AI) tools for medical consultations. Therefore, concerns arise about their ability to detect and even correct subtle medical information that users may be embedding in users prompts. This study assessed the ability of different ChatGPT models in detecting and correcting such subtle misinformation. Fifty clinical plausible prompts with subtle medical misinformation were introduced separately to ChatGPT models 4o, 4.1-mini, and GPT-5. Prompts spanned Internal Medicine, Cardiology, Pediatrics, Ophthalmology, and Oncology. Responses were scored on a 3-point scale: 0: No correction; 1: Hedging or uncertainty; 3: cutting edge detection and correction. GPT-4o was the best performing model, surpassing GPT-5 by correctly identifying and correcting misinformation in 86% of the prompts compared to 74% for GPT-5. GPT-4.1-mini showed weaker performance, detecting dsmisinformation in only 52% of prompts, with complete failure in 34% and hedging in 14%. Specialty-specific analysis revealed that GPT-4o achieved higher detection rate in all tested specialties compared to GPT-4.1-mini and GPT-5. Only oncology showed comparable detection rates between GPT-4o and GPT-5. Although the performance of GPT-4o and GPT-5 in detecting subtle medical misinformation was promising, unexpectedly, GPT-4o surpassed GPT-5 in performance. Using underpowered variants such as GPT-4.1-mini, poses a public health threat. Reverse prompting offers a diagnostic lens and should be integrated into standard AI safety testing protocols."
41432706,Enhanced Diagnosis of Lung and Colon Cancer Severity Through Deep Feature Analysis Using DenseNet201 and SVM With Histopathological Images: A Super-Resolution Approach.,"BACKGROUND AND AIM: The worldwide healthcare system faces significant challenges due to the increasing prevalence of lung and colon cancer, highlighting the need for timely and accurate detection to improve patient prognosis. The precision of cancer diagnosis is highly dependent on the expertise of histopathologists, making it a complex and demanding endeavor. A shortage of sufficiently skilled experts can lead to the ineffective allocation of healthcare resources, potential misdiagnoses, and unwarranted interventions, ultimately threatening patient well-being. However, technological advancements have introduced deep learning as a powerful tool in clinical applications, particularly in the field of medical imaging. This study aims to develop a novel diagnostic method leveraging deep learning techniques to enhance the accuracy of lung and colon cancer detection. METHODS: The study utilized the LC25000 dataset, which comprises 25 000 histopathological images of lung and colon tissue. A novel approach was implemented using a Fast Super-Resolution Convolutional Neural Network (FSRCNN) for image enhancement and a Support Vector Machine (SVM) model based on DenseNet201 for classification. The FSRCNN was employed to improve the clarity and detail of images by increasing their resolution, which is crucial for accurate cancer detection. RESULTS: The proposed model demonstrated superior performance compared to existing Convolutional Neural Network (CNN) models. It achieved an overall accuracy of 98.00%, precision of 98.10%, sensitivity of 98%, F1 score of 0.98, and specificity of 99.50%. These metrics indicate a significant enhancement in diagnostic accuracy and reliability, underscoring the effectiveness of the FSRCNN and SVM-based DenseNet201 model. CONCLUSION: The implementation of the FSRCNN and SVM-based DenseNet201 model provided substantial improvements in the detection of lung and colon cancer, as evidenced by high accuracy and specificity metrics. While the LC25000 dataset offered a solid foundation for this analysis, future research should aim to validate the model's effectiveness using a broader array of diverse and extensive datasets. Additionally, integrating supplementary diagnostic techniques, such as genetic data and electronic health records, could further enhance the model's diagnostic precision and practical application in cancer diagnosis."
41432347,SenSeqNet: A Deep Learning Framework for Cellular Senescence Detection From Protein Sequences.,"Cellular senescence, defined as the irreversible arrest of cell proliferation in response to stress, contributes to tissue dysfunction and drives the progression of age-related diseases. Accurate detection of senescent states is therefore essential for understanding aging mechanisms and identifying therapeutic targets. However, conventional laboratory assays are time-consuming and difficult to scale. Here, we present SenSeqNet, a deep learning framework that predicts cellular senescence directly from protein sequences. SenSeqNet integrates embeddings from the Evolutionary Scale Modeling (ESM-2) with a hybrid LSTM-CNN architecture to capture both sequential and higher-order structural features. The model achieved 86.43% accuracy in independent testing, outperforming traditional machine learning and deep learning approaches. Importantly, the high-confidence genes predicted by SenSeqNet were significantly enriched in canonical senescence-associated pathways, indicating that the model captures biologically coherent regulatory programs rather than overfitting to sequence labels. These results establish SenSeqNet as a robust and biologically informed tool for senescence detection and provide a foundation for accelerating research into aging and age-related therapeutics."
41431957,Two-Step Machine Learning Model Enhances Identification of High-Risk Metabolic Dysfunction-Associated Steatotic Liver Disease.,"BACKGROUND: Metabolic dysfunction-associated steatotic liver disease (MASLD) is highly prevalent. Existing non-invasive models for detecting fibrotic metabolic dysfunction-associated steatohepatitis (MASH) perform poorly, partly due to discordant fibrosis-inflammation relationships. We aimed to develop and validate a machine learning-based stepwise strategy to improve identification of high-risk MASLD (F ≥ 2 + NAS ≥ 5). METHODS: A multicenter retrospective cohort study analysed 840 biopsy-proven MASLD patients (after quality control from 934) across eight centres. Logistic regression and multi-omics detection identified predictors for significant fibrosis (F ≥ 2) and definite MASH (NAS ≥ 5). Patients were divided into a training cohort and a validation cohort based on the centre. Eight machine learning algorithms were trained to diagnose five endpoints. Four diagnostic strategies were compared: fibrosis-first (F ≥ 2 then NAS ≥ 5), MASH-first (NAS ≥ 5 then F ≥ 2), parallel (simultaneous F ≥ 2 and NAS ≥ 5), and single-model (direct F ≥ 2 and NAS ≥ 5). RESULTS: Both logistic regression and mass spectrometry data from this study demonstrated differences in fibrosis and NAS scores. Optimal models were: random forest (RF) for F ≥ 2, lightGBM for NAS ≥ 5, multilayer perceptron (MLP) for F ≥ 2 & NAS ≥ 5 and NAS ≥ 5|F ≥ 2, and elastic net for F ≥ 2|NAS ≥ 5. Internal validation showed the fibrosis-first strategy achieved superior performance (accuracy 84.7%, specificity 87.0%, NPV 92.3%). External validation confirmed stepwise approaches outperformed the single-model strategy. The sequential RF (F ≥ 2) followed by MLP (NAS ≥ 5) approach demonstrated the highest clinical utility. CONCLUSIONS: A machine learning-based stepwise diagnostic strategy, prioritising fibrosis assessment first, significantly improves identification of high-risk MASLD (F ≥ 2 + NAS ≥ 5). This validated approach enhances risk stratification accuracy, reduces reliance on biopsy, and offers strong clinical applicability for optimising management. Findings support integrating sequential AI diagnostics into clinical practice and future guidelines."
41431387,A multi-omic liquid biopsy for the earlier detection of colorectal cancer.,"Timely diagnosis and intervention in colorectal cancer (CRC) are critical to improving patient outcomes and limiting disease progression. Screening of average-risk individuals is essential for detecting tumors at an earlier, more treatable stage. However, adherence to current screening programs remains suboptimal. Liquid biopsies represent a promising alternative to stool-based tests and may play a key role in optimizing CRC detection and diagnostic pathways. In this study, 957 patients were recruited across various clinical sites in the USA: 48 CRC, 157 advanced precancerous lesions (APL), 331 non-advanced lesions (NAL) and 421 with a negative colonoscopy diagnosis. Blood was obtained from patients either prior to scheduled colonoscopy or before surgical resection and any anti-cancer therapies. Streck plasma samples were analyzed by the Dxcover® Liquid Biopsy Platform and classified with machine learning algorithms. When CRC was classified against all other groups, the receiver operating characteristic curve generated an area under the curve value of 0.95, and test sensitivity and specificity were 90% and 89%, respectively. The diagnostic model accurately predicted 75% of stage I (3/4), 100% of stage II (15/15), 93% of stage III (14/15) and 100% of stage IV (6/6) CRCs. For the advanced colorectal neoplasia model, 29% of APL were detected. A simple blood test with high sensitivity for early-stage colorectal cancer could significantly enhance patient outcomes. With continued development, this liquid biopsy has the potential to make a substantial impact on the early detection of CRC."
41430508,Identification and external validation of a prognostic signature based on N6-methyladenosine- and tertiary lymphoid structures-related genes to evaluate survival prognosis and treatment efficacy in lung adenocarcinoma.,"BACKGROUND: The N6-Methyladenosine (m6A) RNA modification critically regulates cancer biology, and tertiary lymphoid structures (TLSs) shape antitumor immunity. However, their combined prognostic roles in lung adenocarcinoma (LUAD) remain unclear. This study applies an integrative multi-omics approach to construct an m6A- and TLS-related prognostic model and uncover underlying molecular mechanisms. METHODS: We identified m6A and TLS-related genes (MTGs) associated with LUAD and constructed a prognostic model using machine learning, which was validated with nomograms. Subsequent analyses included immune microenvironment profiling, tumor mutational burden (TMB), enrichment assays, drug sensitivity testing, and single-cell RNA sequencing (scRNA-seq). The expression of MTGs was detected using quantitative reverse transcription polymerase chain reaction (RT-qPCR). RESULTS: The risk model we developed demonstrated strong prognostic value, with areas under the curve (AUCs) exceeding 0.8 at 1, 3, and 5 years. The prognosis of the high-risk cohort (HRC) was significantly worse ( < 0.001). A nomogram incorporating this risk model (AUC = 0.825) outperformed one without it. TMB analysis revealed a higher TMB in the HRC, which is likely associated with a poorer prognosis. Drugs targeting the microtubule dynamics and apoptosis pathways showed increased efficacy in the HRC. Enrichment analysis indicated that the MTGs are primarily involved in cell adhesion, immune response, hematopoietic cell lineage, and cell cycle regulation. The scRNA-seq analysis further revealed that these 8 MTGs are predominantly expressed in fibroblasts and T/NK cell clusters, indicating their possible involvement in regulating local immune responses. RT-qPCR analysis confirmed the differential expression of MTGs. CONCLUSIONS: This study demonstrates that the integrative multi-omics model reveals not only potential therapeutic targets but also new perspectives on LUAD immunogenetics. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1007/s12672-025-04318-w."
41430430,"Automated, anatomy-based, heuristic post-processing reduces false positives and improves interpretability of deep learning intracranial aneurysm detection models.","Deep learning (DL) models can help detect intracranial aneurysms on CTA, but high false positive (FP) rates remain a barrier to clinical translation. We developed a fully automated method to reduce FP by integrating automated in-scan anatomic segmentation and removal of background and venous voxels into hybrid heuristic-DL pipelines. Two DL models, CPM-Net, and a deformable 3D convolutional neural network-transformer hybrid (3D-CNN-TR), trained with 1,186 open-source CTAs (1,373 annotated aneurysms) were integrated into an automated pipeline with heuristic post-processing modules comprising 5 combinations of an open-source brain mask and novel DL-based artery-vein separation modules which create artery, vein, and cavernous venous sinus (CVS) segmentation masks from unlabeled CTA data. FPs that do not overlap with the brain mask and/or overlap with vein or vein-more-than-artery masks were eliminated. Each pipeline was tested on 143 held-out private and 843 publicly available CTAs with 218 and 1027 annotated aneurysms, respectively. On our private dataset, CPM-Net yielded 139 true-positives (TP), 79 false-negative (FN), 126 FP, while 3D-CNN-TR yielded 179 TP, 39 FN, 182 FP. FPs were commonly extracranial (CPM-Net 27.3%; 3D-CNN-TR 42.3%), venous (CPM-Net 56.3%; 3D-CNN-TR 29.1%), arterial (CPM-Net 11.9%; 3D-CNN-TR 53.3%), and non-vascular (CPM-Net 25.4%; 3D-CNN-TR 9.3%) structures. Method 5 (combination of brain and vein-more-than-artery mask) performed best, reducing FP by 70.6% (89/126) and 51.6% (94/182) without reducing TP, lowering the FPR from 0.88 to 0.26, and from 1.27 to 0.62 for CPM-Net and 3D-CNN-TR, respectively. On the public RSNA dataset, CPM-Net yielded 791 TP, 236 FN, 748 FP, 0.89 FPR; while 3D-CNN-TR yielded 940 TP, 87 FN, 1552 FP, 1.84 FPR. Method 1 (enhanced brain mask) performed best at preserving TP, removing 1 and 4 TP for CPM-Net and 3D-CNN-TR, respectively, while removing 31.4% (235/748) and 33.8% (524/1552) of FP. Method 5 eliminated 57.9% and 43.8% of FP, but removed 24 and 25 TP from CPM-Net and 3D-CNN-TR output, respectively. Integration of interpretable, anatomy-based, background and vein removal modules into a fully automated DL-based aneurysm detection pipeline improved model performance on two external test datasets. This suggests that heuristic-DL hybrid pipelines created by integrating in-pipeline domain-informed heuristic post-processing with DL may increase performance and clinical acceptance of radiology domain AI."
41430366,Explainable multimodal AI for skin lesion risk prediction via 3D imaging and clinical data.,"UNLABELLED: Accurate diagnosis of skin lesions remains challenging due to their morphological variability and the limitations of conventional diagnostic methods. In this study, we developed an explainable artificial intelligence (AI) framework that integrates three-dimensional total body photography (3D TBP) images with structured clinical data to classify and assess the risk of six common skin-lesion types. Using the ISIC 2024 dataset comprising 1,075 patients, 41 clinical and lesion-specific features were extracted and analyzed. A multinomial logistic-regression model was implemented for decision support, and model interpretability was assessed using Shapley Additive Explanations (SHAP) and Class Activation Maps (CAM). The clinical-only XGBoost model achieved moderate accuracy (basal cell carcinoma 78.6%, nevus 72.6%), while CNNs trained on 3D TBP images achieved 87.1% accuracy for nevus. The multimodal fusion model substantially outperformed unimodal approaches, achieving recall and F1 scores above 95% and Area Under the Curve (AUC) values exceeding 0.95 (0.98 for nevus and actinic keratosis), and ranked among the top-performing entries in the ISIC 2024 challenge (partial false-positive rate = 0.1734). The integrated scoring system, visualized through nomograms, identified key predictors such as visual_classifier and tbp_lv_symm_2axis. This interpretable multimodal AI framework enhances diagnostic accuracy and risk stratification, offering a transparent and clinically actionable tool for precision dermatology and early detection of skin cancer. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1038/s41598-025-33536-z."
41429948,Effectiveness of AI-CAD Software for Breast Cancer Detection in Automated Breast Ultrasound.,"To assess the diagnostic performance and clinical usefulness of deep learning-based computer-aided detection (AI-CAD) for automated breast ultrasound (ABUS) across radiologists with varying ABUS experience. This retrospective study included 114 women (228 breasts) who underwent ABUS in 2019. Three radiologists interpreted images with and without AI-CAD. We evaluated sensitivity, specificity, positive predictive value (PPV), negative predictive value (NPV), accuracy, and area under the curve (AUC), reading time and interobserver agreement in Breast Imaging Reporting & Data System (BI-RADS) categorization and biopsy recommendations. Among 114 women (50.9 ± 10.8 years), 28 were diagnosed with breast cancer. The following performance metrics improved significant with AI-CAD: Reader 1 (least experienced of ABUS; 2 years of ABUS experience), AUC, 0.837 to 0.947 (p = 0.009), and NPV, 95.8% to 98.4% (p = 0.022); Reader 2 (7 years of experience), PPV, 50.0% to 59.5% (p = 0.042); Reader 3 (8 years of experience), PPV, 55.6% to 66.7% (p = 0.034). Reader 1 with AI-CAD achieved a performance comparable or higher than those of more experienced readers without AI. Specifically: compared with Reader 2, specificity (93.5% vs. 88.0%), PPV (65.8% vs. 50.0%), and accuracy (93.0% vs. 87.7%) were higher. Although Reader 3 originally demonstrated higher NPV (98.4% vs. 95.8%) and AUC (0.954 vs. 0.837) without CAD, these differences were no longer significant when Reader 1 used AI-CAD. Across all readers, AI-CAD reduced the mean reading time by an average of 25 s (p < 0.001). Inter-observer agreement after AI-CAD use (BI-RADS κ: 0.279 → 0.363; biopsy recommendation κ: 0.666 → 0.736) showed no statistically significant difference. AI-CAD enhanced diagnostic performance and reading efficiency in ABUS interpretation, demonstrating the most pronounced improvement for the less experienced reader."
41429926,Evaluating skin tone scales for dermatologic dataset labeling: a prospective-comparative study.,"Skin tone affects artificial intelligence (AI) performance in dermatology. While labeling datasets for skin tone could improve algorithm generalizability for detecting dermatologic malignancies, large-scale validation of skin tone assessments is lacking. This prospective observational study assessed reliability of subjective tools (Fitzpatrick Skin Type [FST], Monk Skin Tone [MST], Pantone SkinTone Guide) and an objective colorimeter for in-person and photography-based settings to evaluate utility for labeling dermoscopic datasets. Colorimetry (gold standard for color measurement) demonstrated high precision with in-person measurements. Of subjective scales, MST demonstrated slightly tighter clustering in the color space and high repeatability for in-person and photography-based assessments (latter varied by lighting). Dermoscopic image-extracted color values correlated poorly with colorimetry values. For subjective ratings, MST more effectively captured differences in AI melanoma classification scores than FST. Findings underscore that FST is not a proxy for skin tone; an important role remains for skin tone assessment to improve AI performance."
41429863,"HPV16-miR-H1 promotes proliferation, migration, and glycolysis in head and neck squamous cell carcinoma cells via the PTEN/AKT pathway.","UNLABELLED: Human papillomavirus type 16 (HPV16) is the most common type of infection in head and neck squamous cell carcinoma (HNSCC).The HPV16-encoded miRNA, HPV16-miR-H1, has been validated in cervical cancer tissues and cells, but its role in the pathogenesis of HNSCC remains unclear. The expression level of HPV16-miR-H1 in HNSCC cells was detected, and its mechanism of action was analyzed using bioinformatics tools and RNA sequencing. Overexpression and knockdown of HPV16-miR-H1 were performed to validate its regulatory effects on the PTEN/AKT axis and its impact on cell proliferation, migration, the cell cycle, and glycolysis. HPV16-miR-H1 was highly expressed in HPV16-positive HNSCC cells. Bioinformatics prediction and gene enrichment analysis indicated that HPV16-miR-H1 regulates PTEN transcription and the glycolysis process. Dual-luciferase reporter assays further confirmed that HPV16-miR-H1 targets the 3’-UTR region of PTEN. Functional experiments demonstrated that HPV16-miR-H1 affects HNSCC cell proliferation, migration, the cell cycle, and glycolysis. The expression of HPV16-miR-H1 in HNSCC cells was validated for the first time. Further studies revealed that it regulates the PTEN/AKT axis by targeting the 3’UTR region of PTEN, thereby enhancing the proliferation, migration, and glycolytic processes in HNSCC cells. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1038/s41598-025-31764-x."
41429530,[Research progress on the lung cancer risk prediction models].,"Lung cancer is one of the malignancies with the highest incidence and mortality rates worldwide. Early detection and accurate diagnosis are critical for improving patient prognosis. In recent years, lung cancer risk prediction models have demonstrated increasing value in optimizing screening strategies for lung cancer. This review summarizes the current research progress in lung cancer risk prediction models, with a particular focus on recent advances in variable selection, model construction, and performance validation based on traditional statistical models and machine learning approaches. In addition, the key trends in model development are discussed, and the prospects and challenges of clinical application are analyzed, providing a reference for constructing more efficient and widely applicable lung cancer screening tools."
41429086,Neighborhood matters: Predicting lung cancer screening adherence with explainable AI.,"BACKGROUND: This study builds a predictive model for lung cancer screening (LCS) adherence using social determinants of health (SDOH) data in high-risk populations. By identifying key factors influencing non-adherence, we seek to improve risk stratification for individuals less likely to complete annual LCS follow-up scans within 15-months. METHODS: We recruited 188 minoritized individuals meeting high-risk smoking pack year criteria who underwent their first low-dose computed tomography (LDCT) scan between 2017 and 2021 at four clinical centers in Los Angeles County. Participants completed an IRB-approved survey assessing demographics, tobacco use, social needs, discrimination, and lung cancer risk perception. Residential address at time of first LDCT was geocoded to match with neighborhood-level SDOH metrics. The data were split into training (N = 145) and testing cohorts (N = 43) by whether individuals received their initial LDCT by June 30, 2021. Electronic medical records were checked for LDCT follow-up within 15 months of initial LCS. Those who underwent the subsequent LDCT within 15 months of the initial LCS were considered adherent. We trained an XGBoost classifier with hyperparameter tuning and performed SHapley Additive exPlanations (SHAP) analysis to interpret model predictions. RESULTS: The cohort included 69 (37 %) Asian/Pacific Islander, 53 (28 %) Black/African American, and 49 (26 %) Hispanic/Latino participants. The LCS non-adherence rate was 66 %. The XGBoost classifier achieved an AUROC of 0.81 and AUPRC of 0.90, with prediction performance of accuracy = 0.79, recall = 0.78, specificity = 0.81, positive predictive value = 0.88, and negative predictive value = 0.68. SHAP analysis indicated that neighborhood-level SDOH factors, such as school proficiency and poverty levels, were more predictive of non-adherence than individual-level factors like smoking status. CONCLUSIONS: This machine learning approach accurately predicted LCS non-adherence using individual- and neighborhood-level SDOH factors. These findings emphasize the relevance of community-level characteristics in informing LCS adherence interventions and may support the development of regionally tailored strategies to improve adherence in high-risk populations."
41429053,PGMNet: A Polyp Segmentation Network Based on Bit-Plane Slicing and Multi-Scale Adaptive Fusion.,"Accurate detection and segmentation of polyps during colonoscopy are of great significance for the early prevention and treatment of colorectal cancer. However, due to the considerable variations in polyp size and shape, as well as their blurred boundaries with surrounding tissues, polyps are often difficult to detect, making precise segmentation a challenging task. Although numerous deep learning (DL) based segmentation methods have been proposed in recent years and achieved certain progress, their results remain unstable and often unsatisfactory.To address these challenges, we propose PGMNet, an accurate and efficient network for polyp segmentation, which consists of a PVTv2 encoder, a Global-Local Interactive Relation Module (GLIRM), and a Multi-stage Feature Aggregation Module (MFAM). The PVTv2 encoder is capable of capturing both fine-grained details and global semantic representations, making it well-suited for complex medical image segmentation tasks. GLIRM performs multi-scale information fusion during upsampling to restore fine-grained details and global semantic context, while simultaneously introducing a bit-slice mechanism to effectively suppress noise. MFAM leverages a gating mechanism to efficiently aggregate GLIRM information from different stages, thereby improving the quality of the final predictions.Extensive experiments were conducted on five publicly available polyp datasets, and the results demonstrate that PGMNet achieved very promising performance in terms of segmentation accuracy and generalization ability. In particular, on the challenging ETIS dataset, PGMNet achieved an mDice of 82.33% and an mIoU of 74.29%, highlighting its superior performance."
41428449,Artificial Intelligence-Assisted Automated Measurement of Maximum Aortic Diameter in the Korean National Lung Cancer Screening CT Program.,"OBJECTIVES: Management guidelines for incidental aortic dilation detected on low-dose chest computed tomography (LDCT) lung cancer screening (LCS) are lacking. Therefore, this study aims to validate artificial intelligence (AI) software for automated aortic measurements and assess aortic dilation distribution in screening participants. METHODS: Baseline LDCT scans from two tertiary centers (April 2017 to December 2023) were reviewed. In 100 randomly selected cases, radiologist- and AI-measured maximum aortic diameters (MADs) were compared at the ascending thoracic aorta (ATA), aortic arch (AACH), descending thoracic aorta (DTA), and abdominal aorta (AA). AI then analyzed all scans, and coronary artery calcification (CAC) was assessed using the Agatston method to evaluate correlations with MADs. RESULTS: Overall, 1,204 patients (99.2% men; mean age ± SD: 62.7 ± 5.4 years) were included. Intraclass correlation coefficients between radiologists and AI were 0.950, 0.758, 0.933, and 0.931 for ATA, AACH, DTA, and AA, respectively. Mean maximum diameters were: ATA, 38.7 ± 3.7 mm (33.4% ≥ 40 mm, 18.5% ≥ 42 mm, and 5.6% ≥ 45 mm); AACH, 37.3 ± 3.3 mm; DTA, 29.4 ± 2.9 mm; and AA, 26.3 ± 2.3 mm. MADs significantly correlated with CAC severity (p ≤  0.001). CONCLUSION: AI software reliably measures MADs. Aortic dilation distribution may serve as a reference in LDCT LCS, and its association with CAC highlights the clinical importance of incorporating MADs into patient management. ADVANCES IN KNOWLEDGE: Validated AI software enables reliable MAD assessment; reported aortic dilation prevalence offers valuable reference data for LDCT LCS."
41427529,Semantic segmentation deep learning model boosts surgeons' organ recognition in minimally invasive hysterectomy - a prospective multi-center reader performance study using pre-selected video clips.,"BACKGROUND: Injury to the ureter and bladder during minimally invasive hysterectomy remains a serious complication, often resulting from insufficient intraoperative organ recognition. Artificial intelligence (AI)-based support systems may improve anatomical recognition and reduce such risks. We aimed to evaluate whether an AI-based anatomical recognition system for the ureter and bladder improves surgeons' organ recognition abilities across different experience levels without compromising specificity. MATERIALS AND METHODS: A deep learning model was trained on 13,934 ureter and 4,940 bladder images sourced from 41 institutions. Model performance was evaluated using the Dice coefficient. The performance of 16 surgeons from eight facilities was evaluated for identifying the ureter and bladder in pre-recorded surgical videos with and without AI support. Sensitivity and specificity were compared between AI-assisted and non-assisted conditions, stratified by surgeon experience. RESULTS: The AI model achieved a Dice coefficient of 0.66 for ureter segmentation and 0.62 for bladder segmentation. AI assistance significantly improved sensitivity for ureter detection (43.5-58.1%, p < 0.001) and bladder detection (54.2-70.0%, p < 0.001) without reducing specificity. The additive effect of AI was greater in less experienced surgeons, with sensitivity improvements of 27.3% for ureter and 26.8% for bladder recognition. Ureter recognition was stable across surgical phases, while bladder recognition demonstrated moderate variability. CONCLUSIONS: The AI-based system enhanced surgeons' ability to recognize the ureter and bladder on surgical video, particularly among less experienced surgeons, without increasing the risk of misidentification. AI may help improve intraoperative anatomical identification and potentially contribute to safer, more standardized surgical performance."
41426936,Artificial Intelligence in MRI for Urologic Oncology: A Systematic Review of Diagnostic Accuracy and Clinical Utility.,"Artificial intelligence (AI) integrated with MRI is rapidly transforming urologic oncology by enhancing lesion detection, risk stratification, and workflow efficiency. However, existing evidence remains fragmented across tumor sites and model types. This systematic review aimed to synthesize the diagnostic accuracy and clinical utility of AI applied to MRI in prostate, kidney, and bladder cancers, while evaluating study quality using the Quality Assessment of Diagnostic Accuracy Studies-Artificial Intelligence (QUADAS-AI) tool. Following a registered protocol and PRISMA (Preferred Reporting Items for Systematic reviews and Meta-Analyses) guidelines, comprehensive searches of PubMed, Cochrane, Scopus, and Web of Science identified 4,442 records; after removing duplicates and screening, 14 studies met the inclusion criteria. Two reviewers independently screened studies, extracted data on model type, diagnostic tasks, cohorts, comparators, and reference standards, and assessed risk of bias. In prostate MRI, AI systems - including deep learning, radiomics, and zone-specific computer-aided detection models - demonstrated diagnostic accuracy comparable to expert Prostate Imaging-Reporting and Data System (PI-RADS) assessment, with an area under the receiver operating characteristic curve (AUC) of 0.82-0.89 and sensitivities of 91-95%, enabling biopsy-reduction strategies without compromising detection of clinically significant cancers. In kidney MRI, ensemble residual neural network (ResNet) and convolutional neural network (CNN)-based models differentiated benign from malignant lesions with sensitivities near 0.92 and AUCs around 0.90, often matching or surpassing radiologist performance, particularly in identifying oncocytomas. For bladder MRI, radiomics, and federated deep-learning frameworks accurately distinguished muscle-invasive from non-muscle-invasive disease, achieving AUCs up to 0.93 and demonstrating strong cross-center generalizability. Segmentation networks achieved high geometric accuracy (Dice similarity coefficient >0.90), reducing contouring time, while cost analyses indicated AI-assisted MRI as a dominant, economically favorable alternative to standard imaging pathways. Overall, AI-assisted MRI achieves diagnostic performance comparable to expert interpretation across prostate, kidney, and bladder cancers, offering added value in biopsy triage, staging, segmentation, and potential cost savings. Future efforts should focus on standardized reporting, external validation, prospective impact evaluation, and assessment of pricing and reimbursement models to ensure safe and equitable clinical adoption."
41426331,Investigating object detection errors in endoscopic imaging of esophageal SCC and dysplasia through precision-recall analysis.,"INTRODUCTION: Esophageal squamous cell carcinoma (ESCC) is difficult to detect early on white-light endoscopy (WLI) because lesions are subtle and artifacts (such as glare, bubbles, text, tools) mimic pathology. METHODS: This study benchmarked five object detectors including two You Only Look Once models (YOLOv5, YOLOv), Faster Region-based Convolutional Neural Networks (Faster R-CNN), Single Shot MultiBox Detector (SSD) and Real-time Detection Transformer (RT-DETR) on WLI dataset using harmonized training (from scratch, 150 epochs, identical hyperparameters) and two label configurations: a 4-label as major categories (SCC, Dysplasia, Bleeding, Inflammation) and an 11-label artifact. Evaluation used macro precision/recall/F1 at IoU 0.50 on a fixed 310-image test set. RESULTS: Incorporating artifact classes improved overall macro metrics, with YOLOv5/YOLOv8 providing the strongest performance in the 11-label scenarios, however, class-wise findings revealed persistent recall limitations for early disease. In the 11-label analysis, Dysplasia detection remained low (YOLOv5: 88/201, 43.8%; YOLOv8: 82/201, 40.8%), and SCC was only moderate (YOLOv5: 25/44, 56.8%; YOLOv8: 24/44, 54.5%). Confusion analyses showed that errors were dominated by non-detections (""background"") rather than misclassification with benign or artifact labels, while approximately one in five lesion predictions was a spurious unmatched false positive, implicating both sensitivity and specificity constraints. DISCUSSION: These results indicate that labeling artifacts reduces non-lesion confusion but does not, by itself, recover subtle early lesions. Limitations include single-center, WLI-only data and training from scratch, future work should prioritize endoscopy-specific pretraining, explicit artifact suppression or joint segmentation, and external validation."
